    0.0000000018     0.0000000434
   -0.0000000140    -0.0000001133
    0.0000000138    -0.0000001417
    0.0000000409    -0.0000001174
    0.0000000460    -0.0000000796
    0.0000000280    -0.0000000293
   -0.0000000088     0.0000000351
   -0.0000000561     0.0000001131
   -0.0000001028     0.0000002020
   -0.0000001366     0.0000002975
   -0.0000001466     0.0000003941
   -0.0000001256     0.0000004859
   -0.0000000720     0.0000005671
    0.0000000101     0.0000006328
    0.0000001114     0.0000006795
    0.0000002193     0.0000007052
    0.0000003206     0.0000007095
    0.0000004037     0.0000006937
    0.0000004600     0.0000006600
    0.0000004851     0.0000006117
    0.0000004788     0.0000005523
    0.0000004443     0.0000004857
    0.0000003873     0.0000004153
    0.0000003148     0.0000003442
    0.0000002341     0.0000002751
    0.0000001519     0.0000002097
    0.0000000739     0.0000001496
    0.0000000041     0.0000000954
   -0.0000000548     0.0000000477
   -0.0000001013     0.0000000063
   -0.0000001354    -0.0000000289
   -0.0000001575    -0.0000000585
   -0.0000001689    -0.0000000828
   -0.0000001712    -0.0000001026
   -0.0000001662    -0.0000001184
   -0.0000001556    -0.0000001307
   -0.0000001412    -0.0000001400
   -0.0000001243    -0.0000001468
   -0.0000001064    -0.0000001514
   -0.0000000885    -0.0000001541
   -0.0000000713    -0.0000001551
   -0.0000000555    -0.0000001548
   -0.0000000415    -0.0000001533
   -0.0000000295    -0.0000001508
   -0.0000000196    -0.0000001472
   -0.0000000118    -0.0000001429
   -0.0000000060    -0.0000001377
   -0.0000000019    -0.0000001319
    0.0000000005    -0.0000001254
    0.0000000017    -0.0000001185
    0.0000000019    -0.0000001114
    0.0000000015    -0.0000001047
    0.0000000009    -0.0000000991
    0.0000000003    -0.0000000953
    0.0000000001    -0.0000000942
    0.0000000007    -0.0000000961
    0.0000000026    -0.0000001005
    0.0000000060    -0.0000001056
    0.0000000109    -0.0000001091
    0.0000000167    -0.0000001077
    0.0000000215    -0.0000000948
    0.0000000118    -0.0000000357
   -0.0000000092     0.0000001010
    0.0000000233     0.0000000353
    0.0000000572    -0.0000000241
    0.0000001424     0.0000000251
    0.0000002032     0.0000000700
    0.0000001718     0.0000001041
    0.0000000288     0.0000001461
   -0.0000001896     0.0000002154
   -0.0000004094     0.0000003238
   -0.0000005397     0.0000004753
   -0.0000004931     0.0000006680
   -0.0000002048     0.0000008952
    0.0000003539     0.0000011471
    0.0000011696     0.0000014118
    0.0000021883     0.0000016764
    0.0000033248     0.0000019273
    0.0000044762     0.0000021520
    0.0000055371     0.0000023393
    0.0000064133     0.0000024809
    0.0000070322     0.0000025711
    0.0000073490     0.0000026083
    0.0000073479     0.0000025940
    0.0000070400     0.0000025327
    0.0000064585     0.0000024313
    0.0000056522     0.0000022982
    0.0000046789     0.0000021423
    0.0000035997     0.0000019725
    0.0000024733     0.0000017967
    0.0000013526     0.0000016218
    0.0000002823     0.0000014531
   -0.0000007025     0.0000012946
   -0.0000015762     0.0000011486
   -0.0000023227     0.0000010166
   -0.0000029337     0.0000008986
   -0.0000034084     0.0000007944
   -0.0000037512     0.0000007027
   -0.0000039709     0.0000006224
   -0.0000040792     0.0000005520
   -0.0000040900     0.0000004899
   -0.0000040179     0.0000004350
   -0.0000038778     0.0000003859
   -0.0000036844     0.0000003416
   -0.0000034514     0.0000003013
   -0.0000031914     0.0000002643
   -0.0000029159     0.0000002303
   -0.0000026347     0.0000001991
   -0.0000023562     0.0000001708
   -0.0000020874     0.0000001460
   -0.0000018338     0.0000001255
   -0.0000015997     0.0000001106
   -0.0000013880     0.0000001030
   -0.0000012003     0.0000001041
   -0.0000010365     0.0000001143
   -0.0000008950     0.0000001326
   -0.0000007719     0.0000001558
   -0.0000006613     0.0000001783
   -0.0000005552     0.0000001933
   -0.0000004455     0.0000001938
   -0.0000003276     0.0000001751
   -0.0000002058     0.0000001361
   -0.0000000970     0.0000000805
   -0.0000000261     0.0000000195
   -0.0000000039    -0.0000000187
   -0.0000000113     0.0000000679
    0.0000000257     0.0000000114
    0.0000001254     0.0000001918
    0.0000002648     0.0000003223
    0.0000003257     0.0000003865
    0.0000002094     0.0000004076
   -0.0000000996     0.0000004312
   -0.0000005200     0.0000005032
   -0.0000009012     0.0000006591
   -0.0000010660     0.0000009202
   -0.0000008513     0.0000012956
   -0.0000001431     0.0000017839
    0.0000011011     0.0000023741
    0.0000028447     0.0000030468
    0.0000049793     0.0000037754
    0.0000073421     0.0000045272
    0.0000097409     0.0000052666
    0.0000119795     0.0000059580
    0.0000138809     0.0000065686
    0.0000153046     0.0000070720
    0.0000161569     0.0000074493
    0.0000163938     0.0000076909
    0.0000160188     0.0000077957
    0.0000150760     0.0000077707
    0.0000136404     0.0000076288
    0.0000118083     0.0000073878
    0.0000096867     0.0000070674
    0.0000073850     0.0000066884
    0.0000050075     0.0000062704
    0.0000026487     0.0000058311
    0.0000003891     0.0000053858
   -0.0000017058     0.0000049465
   -0.0000035865     0.0000045225
   -0.0000052192     0.0000041200
   -0.0000065838     0.0000037430
   -0.0000076734     0.0000033932
   -0.0000084912     0.0000030710
   -0.0000090495     0.0000027755
   -0.0000093672     0.0000025050
   -0.0000094681     0.0000022577
   -0.0000093794     0.0000020314
   -0.0000091301     0.0000018241
   -0.0000087499     0.0000016340
   -0.0000082678     0.0000014594
   -0.0000077118     0.0000012996
   -0.0000071077     0.0000011540
   -0.0000064791     0.0000010233
   -0.0000058464     0.0000009091
   -0.0000052272     0.0000008146
   -0.0000046356     0.0000007442
   -0.0000040822     0.0000007032
   -0.0000035738     0.0000006962
   -0.0000031133     0.0000007249
   -0.0000026994     0.0000007853
   -0.0000023258     0.0000008653
   -0.0000019818     0.0000009446
   -0.0000016528     0.0000009966
   -0.0000013246     0.0000009950
   -0.0000009906     0.0000009205
   -0.0000006620     0.0000007691
